words,tags,frequency
small/intimate,1,5.044136191677175e-06
smaller,4,2.01765447667087e-05
smallish,1,5.044136191677175e-06
smar,1,5.044136191677175e-06
smart,6,3.0264817150063052e-05
smartly,2,1.008827238335435e-05
smell,1,5.044136191677175e-06
smith,1,5.044136191677175e-06
smo,2,1.008827238335435e-05
smoke,6,3.0264817150063052e-05
smoke-free,2,1.008827238335435e-05
smoker,1,5.044136191677175e-06
smokers,2,1.008827238335435e-05
smokers.,1,5.044136191677175e-06
smoking,21,0.00010592686002522068
smoking/flames,1,5.044136191677175e-06
smoking/flames/incense/candles,1,5.044136191677175e-06
smoking/parties/loud,3,1.5132408575031526e-05
smoking/vaping,1,5.044136191677175e-06
snazzy,1,5.044136191677175e-06
snooze,1,5.044136191677175e-06
snug,1,5.044136191677175e-06
snuggle,1,5.044136191677175e-06
so,74,0.00037326607818411096
soak,16,8.07061790668348e-05
soaked,5,2.5220680958385876e-05
soap,2,1.008827238335435e-05
soarin,1,5.044136191677175e-06
soaring,3,1.5132408575031526e-05
sobro,1,5.044136191677175e-06
social,14,7.061790668348046e-05
socializing,1,5.044136191677175e-06
socially,1,5.044136191677175e-06
socks,1,5.044136191677175e-06
sof,1,5.044136191677175e-06
sofa,25,0.00012610340479192938
sofa-bed,1,5.044136191677175e-06
sofabed,2,1.008827238335435e-05
soft,14,7.061790668348046e-05
sofá-cama,1,5.044136191677175e-06
soh,3,1.5132408575031526e-05
soha,1,5.044136191677175e-06
sohmer,1,5.044136191677175e-06
soho,87,0.00043883984867591427
soho/,1,5.044136191677175e-06
soho/chinatown,1,5.044136191677175e-06
soho/little,1,5.044136191677175e-06
soho/nolita,2,1.008827238335435e-05
soho/the,1,5.044136191677175e-06
soho/tri,1,5.044136191677175e-06
soho/tribeca,1,5.044136191677175e-06
sol,2,1.008827238335435e-05
solar-powered,1,5.044136191677175e-06
sold,1,5.044136191677175e-06
sole,2,1.008827238335435e-05
solo,70,0.00035308953341740227
solution.,1,5.044136191677175e-06
som,20,0.0001008827238335435
someone,17,8.575031525851197e-05
someplace,1,5.044136191677175e-06
something,3,1.5132408575031526e-05
sometimes,1,5.044136191677175e-06
somewhat,1,5.044136191677175e-06
somewhere,1,5.044136191677175e-06
sommwhere,2,1.008827238335435e-05
somos,1,5.044136191677175e-06
son,7,3.530895334174023e-05
song,1,5.044136191677175e-06
sons,1,5.044136191677175e-06
soon,6,3.0264817150063052e-05
sophistica,8,4.03530895334174e-05
sophisticated,5,2.5220680958385876e-05
sophistication,1,5.044136191677175e-06
sorry,8,4.03530895334174e-05
sorts,2,1.008827238335435e-05
sou,7,3.530895334174023e-05
sough,4,2.01765447667087e-05
sought,7,3.530895334174023e-05
sought-afte,1,5.044136191677175e-06
soul,1,5.044136191677175e-06
souls,1,5.044136191677175e-06
sound,1,5.044136191677175e-06
soundly,1,5.044136191677175e-06
sounds,1,5.044136191677175e-06
sout,2,1.008827238335435e-05
south,92,0.00046406052963430015
south-facing,11,5.5485498108448925e-05
southern,10,5.044136191677175e-05
southern-facing,1,5.044136191677175e-06
southside,1,5.044136191677175e-06
southwest,1,5.044136191677175e-06
soy,1,5.044136191677175e-06
sp,27,0.00013619167717528373
spa,38,0.00019167717528373267
spa-like,2,1.008827238335435e-05
spac,59,0.00029760403530895333
space,1178,0.005941992433795712
space-filled,1,5.044136191677175e-06
space.,4,2.01765447667087e-05
space/,1,5.044136191677175e-06
spaceful,1,5.044136191677175e-06
spacefull,1,5.044136191677175e-06
spaceous,1,5.044136191677175e-06
spaces,13,6.557377049180328e-05
spacey,1,5.044136191677175e-06
spaci,18,9.079445145018916e-05
spacio,19,9.583858764186633e-05
spaciou,19,9.583858764186633e-05
spacious,2118,0.010683480453972258
spaciousness,1,5.044136191677175e-06
spanish,9,4.539722572509458e-05
spanning,1,5.044136191677175e-06
spans,1,5.044136191677175e-06
spare,16,8.07061790668348e-05
spared,1,5.044136191677175e-06
sparking,1,5.044136191677175e-06
sparkling,22,0.00011097099621689785
sparkly,2,1.008827238335435e-05
sparrow,1,5.044136191677175e-06
spartan,2,1.008827238335435e-05
spatious,1,5.044136191677175e-06
spe,19,9.583858764186633e-05
speak,3,1.5132408575031526e-05
spec,1,5.044136191677175e-06
special,44,0.0002219419924337957
specialize,1,5.044136191677175e-06
specials,1,5.044136191677175e-06
species,1,5.044136191677175e-06
specifically,1,5.044136191677175e-06
specify,1,5.044136191677175e-06
specious,34,0.00017150063051702395
specta,2,1.008827238335435e-05
spectacula,1,5.044136191677175e-06
spectacular,26,0.00013114754098360657
spectacularly,1,5.044136191677175e-06
speed,1,5.044136191677175e-06
speedy,1,5.044136191677175e-06
spend,36,0.00018158890290037832
spending,3,1.5132408575031526e-05
spent,2,1.008827238335435e-05
spi,1,5.044136191677175e-06
spicy,1,5.044136191677175e-06
spiffy,1,5.044136191677175e-06
spirit,2,1.008827238335435e-05
spiritual,1,5.044136191677175e-06
splashes,1,5.044136191677175e-06
splendi,1,5.044136191677175e-06
splendid,6,3.0264817150063052e-05
splendiferous,1,5.044136191677175e-06
split,6,3.0264817150063052e-05
split-,1,5.044136191677175e-06
split-le,1,5.044136191677175e-06
split-level,3,1.5132408575031526e-05
spo,1,5.044136191677175e-06
sport,1,5.044136191677175e-06
sports,1,5.044136191677175e-06
spot,46,0.00023203026481715007
spotless,11,5.5485498108448925e-05
spotlessly,1,5.044136191677175e-06
spots,3,1.5132408575031526e-05
spots-,1,5.044136191677175e-06
spotted,1,5.044136191677175e-06
sprawling,6,3.0264817150063052e-05
spread,7,3.530895334174023e-05
spring,6,3.0264817150063052e-05
springfie,1,5.044136191677175e-06
sq,177,0.00089281210592686
sq-ft,1,5.044136191677175e-06
sq.,2,1.008827238335435e-05
sq.+,1,5.044136191677175e-06
sq.east,1,5.044136191677175e-06
sq.ft,4,2.01765447667087e-05
sq/ft,2,1.008827238335435e-05
sqf,3,1.5132408575031526e-05
sqft,33,0.0001664564943253468
sqr,1,5.044136191677175e-06
squ,5,2.5220680958385876e-05
squa,7,3.530895334174023e-05
squar,10,5.044136191677175e-05
square,182,0.0009180327868852459
square-foot,1,5.044136191677175e-06
square.,2,1.008827238335435e-05
square/gc,1,5.044136191677175e-06
square/greenwich,1,5.044136191677175e-06
squares,8,4.03530895334174e-05
squeaky,1,5.044136191677175e-06
squre,1,5.044136191677175e-06
sro,1,5.044136191677175e-06
st,124,0.0006254728877679698
st.,24,0.00012105926860025221
st.george/brighton,1,5.044136191677175e-06
sta,23,0.00011601513240857504
stable,1,5.044136191677175e-06
stadiu,1,5.044136191677175e-06
stadium,10,5.044136191677175e-05
stai,2,1.008827238335435e-05
stain,1,5.044136191677175e-06
stainl,1,5.044136191677175e-06
stainles,2,1.008827238335435e-05
stainless,6,3.0264817150063052e-05
staircas,1,5.044136191677175e-06
stairs,2,1.008827238335435e-05
stand,3,1.5132408575031526e-05
stand-alone,2,1.008827238335435e-05
standa,2,1.008827238335435e-05
standal,1,5.044136191677175e-06
standalone,1,5.044136191677175e-06
standard,9,4.539722572509458e-05
standards,2,1.008827238335435e-05
standarts,1,5.044136191677175e-06
standing,1,5.044136191677175e-06
standout,1,5.044136191677175e-06
stanton,1,5.044136191677175e-06
stanze,1,5.044136191677175e-06
star,21,0.00010592686002522068
starbucks,7,3.530895334174023e-05
starr,6,3.0264817150063052e-05
stars,4,2.01765447667087e-05
start,43,0.00021689785624211854
started,1,5.044136191677175e-06
startin,1,5.044136191677175e-06
starting,4,2.01765447667087e-05
stat,26,0.00013114754098360657
state,37,0.00018663303909205548
state-of,1,5.044136191677175e-06
state-of-art,1,5.044136191677175e-06
state/,1,5.044136191677175e-06
state/chr,1,5.044136191677175e-06
stately,1,5.044136191677175e-06
staten,18,9.079445145018916e-05
states,1,5.044136191677175e-06
stati,7,3.530895334174023e-05
statio,3,1.5132408575031526e-05
station,57,0.000287515762925599
stations,9,4.539722572509458e-05
status,1,5.044136191677175e-06
stay,585,0.0029508196721311475
stay-cation,1,5.044136191677175e-06
stay.,4,2.01765447667087e-05
stayc,1,5.044136191677175e-06
staycatio,1,5.044136191677175e-06
staycation,5,2.5220680958385876e-05
staycation.,1,5.044136191677175e-06
stayed,2,1.008827238335435e-05
stayin,3,1.5132408575031526e-05
staying,63,0.000317780580075662
stays,40,0.000201765447667087
stdio,1,5.044136191677175e-06
ste,7,3.530895334174023e-05
steak,1,5.044136191677175e-06
steel,1,5.044136191677175e-06
steinway,2,1.008827238335435e-05
stellar,3,1.5132408575031526e-05
step,39,0.00019672131147540983
stepping,1,5.044136191677175e-06
steps,177,0.00089281210592686
sterilize,3,1.5132408575031526e-05
sterilized,3,1.5132408575031526e-05
still,8,4.03530895334174e-05
stn,1,5.044136191677175e-06
sto,9,4.539722572509458e-05
stock,3,1.5132408575031526e-05
stocke,1,5.044136191677175e-06
stocked,10,5.044136191677175e-05
stone,7,3.530895334174023e-05
stonewall,1,5.044136191677175e-06
stoops,1,5.044136191677175e-06
stop,37,0.00018663303909205548
stopping,1,5.044136191677175e-06
stops,19,9.583858764186633e-05
stor,3,1.5132408575031526e-05
storage,3,1.5132408575031526e-05
store,8,4.03530895334174e-05
storefront,2,1.008827238335435e-05
stores,5,2.5220680958385876e-05
storey,2,1.008827238335435e-05
stories,1,5.044136191677175e-06
story,67,0.00033795712484237077
story-,1,5.044136191677175e-06
stove,5,2.5220680958385876e-05
str,17,8.575031525851197e-05
straig,1,5.044136191677175e-06
straigh,1,5.044136191677175e-06
straight,1,5.044136191677175e-06
strangely,1,5.044136191677175e-06
strategic,1,5.044136191677175e-06
strategically,3,1.5132408575031526e-05
stration,1,5.044136191677175e-06
stre,33,0.0001664564943253468
streaming,1,5.044136191677175e-06
streams,1,5.044136191677175e-06
stree,3,1.5132408575031526e-05
street,203,0.0010239596469104667
street-level,1,5.044136191677175e-06
street.,2,1.008827238335435e-05
street/,1,5.044136191677175e-06
streets,3,1.5132408575031526e-05
stress,3,1.5132408575031526e-05
stress-free,1,5.044136191677175e-06
stretch,2,1.008827238335435e-05
stretching,1,5.044136191677175e-06
stric,1,5.044136191677175e-06
strict,2,1.008827238335435e-05
strictly,7,3.530895334174023e-05
strife,2,1.008827238335435e-05
striking,1,5.044136191677175e-06
strip,2,1.008827238335435e-05
striver,1,5.044136191677175e-06
strivers,3,1.5132408575031526e-05
stroll,3,1.5132408575031526e-05
strong,1,5.044136191677175e-06
stu,20,0.0001008827238335435
stud,14,7.061790668348046e-05
stude,5,2.5220680958385876e-05
studen,1,5.044136191677175e-06
student,11,5.5485498108448925e-05
student/intern/visi,1,5.044136191677175e-06
students,15,7.566204287515763e-05
students/do,4,2.01765447667087e-05
students/tr,1,5.044136191677175e-06
studi,18,9.079445145018916e-05
studio,1657,0.00835813366960908
studio+,3,1.5132408575031526e-05
studio-apartment,1,5.044136191677175e-06
studio-apt,3,1.5132408575031526e-05
studio-converted,1,5.044136191677175e-06
studio-like,3,1.5132408575031526e-05
studio-loft,1,5.044136191677175e-06
studio-room,1,5.044136191677175e-06
studio-sized,2,1.008827238335435e-05
studio-style,2,1.008827238335435e-05
studio.,1,5.044136191677175e-06
studio/,1,5.044136191677175e-06
studio/1,1,5.044136191677175e-06
studio/1br,2,1.008827238335435e-05
studio/2,1,5.044136191677175e-06
studio/apartm,1,5.044136191677175e-06
studio/apt,1,5.044136191677175e-06
studio/bedroom,1,5.044136191677175e-06
studio/condo,1,5.044136191677175e-06
studio/one,1,5.044136191677175e-06
studioig,1,5.044136191677175e-06
studioprime,1,5.044136191677175e-06
studios,31,0.00015636822194199244
study,3,1.5132408575031526e-05
study-,1,5.044136191677175e-06
stumble,1,5.044136191677175e-06
stunn,1,5.044136191677175e-06
stunnin,1,5.044136191677175e-06
stunning,118,0.0005952080706179067
stunning/freshly,4,2.01765447667087e-05
stuy,16,8.07061790668348e-05
stuy/bushs,1,5.044136191677175e-06
stuy/clinton,1,5.044136191677175e-06
stuy/crown,1,5.044136191677175e-06
stuyv,2,1.008827238335435e-05
stuyve,1,5.044136191677175e-06
stuyvesant,7,3.530895334174023e-05
stuyvestant,1,5.044136191677175e-06
sty,52,0.00026229508196721314
sty.,1,5.044136191677175e-06
sty/,1,5.044136191677175e-06
styl,3,1.5132408575031526e-05
style,144,0.0007263556116015133
styled,7,3.530895334174023e-05
styli,3,1.5132408575031526e-05
stylis,1,5.044136191677175e-06
stylish,199,0.001003783102143758
stylishly,7,3.530895334174023e-05
stylist,1,5.044136191677175e-06
su,34,0.00017150063051702395
sub,14,7.061790668348046e-05
suble,1,5.044136191677175e-06
sublease,2,1.008827238335435e-05
subleases,1,5.044136191677175e-06
subleasing,1,5.044136191677175e-06
sublet,29,0.00014627994955863807
sublet-fun,1,5.044136191677175e-06
subleting,1,5.044136191677175e-06
subletting,25,0.00012610340479192938
sublevel,1,5.044136191677175e-06
submit,7,3.530895334174023e-05
submitting,1,5.044136191677175e-06
suburban,12,6.0529634300126105e-05
suburbs,1,5.044136191677175e-06
subw,15,7.566204287515763e-05
subwa,6,3.0264817150063052e-05
subway,185,0.0009331651954602774
"subway,20",1,5.044136191677175e-06
subway.,1,5.044136191677175e-06
subway/m,1,5.044136191677175e-06
subways,15,7.566204287515763e-05
sugar,7,3.530895334174023e-05
suggests,2,1.008827238335435e-05
sui,3,1.5132408575031526e-05
suit,10,5.044136191677175e-05
suita,1,5.044136191677175e-06
suitab,1,5.044136191677175e-06
suitable,18,9.079445145018916e-05
suitcase,2,1.008827238335435e-05
suite,164,0.0008272383354350568
suite/hom,1,5.044136191677175e-06
suited,3,1.5132408575031526e-05
suites,9,4.539722572509458e-05
suite●,1,5.044136191677175e-06
summary,3,1.5132408575031526e-05
summe,3,1.5132408575031526e-05
summer,25,0.00012610340479192938
summertime,1,5.044136191677175e-06
sumptuous,1,5.044136191677175e-06
sun,115,0.0005800756620428752
sun-,2,1.008827238335435e-05
sun-drenc,1,5.044136191677175e-06
sun-drenched,55,0.00027742749054224464
sun-f,1,5.044136191677175e-06
sun-fi,1,5.044136191677175e-06
sun-filed,1,5.044136191677175e-06
sun-filled,55,0.00027742749054224464
sun-lit,9,4.539722572509458e-05
sun-soaked,2,1.008827238335435e-05
sunac,1,5.044136191677175e-06
sunbathed,2,1.008827238335435e-05
sunday,1,5.044136191677175e-06
sundrenched,3,1.5132408575031526e-05
sunfilled,1,5.044136191677175e-06
sunkissed,1,5.044136191677175e-06
sunl,3,1.5132408575031526e-05
sunli,3,1.5132408575031526e-05
sunligh,1,5.044136191677175e-06
sunlight,47,0.00023707440100882723
sunlight-filled,4,2.01765447667087e-05
sunlit,51,0.00025725094577553595
sunn,5,2.5220680958385876e-05
sunny,827,0.004171500630517024
sunny-n-cozy,1,5.044136191677175e-06
sunnys,1,5.044136191677175e-06
sunnyside,17,8.575031525851197e-05
sunnyside/,1,5.044136191677175e-06
sunrise,2,1.008827238335435e-05
sunrises,1,5.044136191677175e-06
sunroof,1,5.044136191677175e-06
sunroof/skylight,2,1.008827238335435e-05
sunroom,1,5.044136191677175e-06
suns,1,5.044136191677175e-06
sunset,21,0.00010592686002522068
sunshin,1,5.044136191677175e-06
sunshine,18,9.079445145018916e-05
sunshiney,1,5.044136191677175e-06
sunshiny,1,5.044136191677175e-06
sup,2,1.008827238335435e-05
supe,4,2.01765447667087e-05
super,192,0.0009684741488020177
super-clean,1,5.044136191677175e-06
super-cozy,2,1.008827238335435e-05
super-cute,1,5.044136191677175e-06
super-hip,1,5.044136191677175e-06
super-quiet,1,5.044136191677175e-06
superb,1,5.044136191677175e-06
superbly,1,5.044136191677175e-06
supercute,1,5.044136191677175e-06
superhost,9,4.539722572509458e-05
superhosts,3,1.5132408575031526e-05
superior,5,2.5220680958385876e-05
supermar,1,5.044136191677175e-06
supermarke,2,1.008827238335435e-05
supermarket,5,2.5220680958385876e-05
supermarkets,5,2.5220680958385876e-05
supper,1,5.044136191677175e-06
supporting,1,5.044136191677175e-06
sur,5,2.5220680958385876e-05
surcharg,1,5.044136191677175e-06
sure,7,3.530895334174023e-05
surely,1,5.044136191677175e-06
surf,5,2.5220680958385876e-05
surfaces,2,1.008827238335435e-05
surfaces/shared,1,5.044136191677175e-06
surfers,1,5.044136191677175e-06
surfing,1,5.044136191677175e-06
surfside,1,5.044136191677175e-06
surprise,2,1.008827238335435e-05
surprises,2,1.008827238335435e-05
surprisingly,2,1.008827238335435e-05
surrey,1,5.044136191677175e-06
surrou,2,1.008827238335435e-05
surround,4,2.01765447667087e-05
surround-sound,1,5.044136191677175e-06
surrounded,14,7.061790668348046e-05
surrounding,1,5.044136191677175e-06
surrounds,1,5.044136191677175e-06
surveillanc,1,5.044136191677175e-06
surveillance,2,1.008827238335435e-05
sushi,1,5.044136191677175e-06
sutter,1,5.044136191677175e-06
sutto,2,1.008827238335435e-05
sutton,3,1.5132408575031526e-05
swan,1,5.044136191677175e-06
swanky,1,5.044136191677175e-06
swarms,1,5.044136191677175e-06
swedish,2,1.008827238335435e-05
sweeping,1,5.044136191677175e-06
sweet,42,0.00021185372005044136
sweetest,1,5.044136191677175e-06
sweetly,1,5.044136191677175e-06
swimmin,1,5.044136191677175e-06
synagogue,1,5.044136191677175e-06
system,1,5.044136191677175e-06
sz,1,5.044136191677175e-06
t,388,0.001957124842370744
t.v,1,5.044136191677175e-06
ta,6,3.0264817150063052e-05
table,6,3.0264817150063052e-05
tabor,1,5.044136191677175e-06
tacos,1,5.044136191677175e-06
taget,1,5.044136191677175e-06
take,65,0.0003278688524590164
taken,4,2.01765447667087e-05
takeout,1,5.044136191677175e-06
takes,5,2.5220680958385876e-05
taking,15,7.566204287515763e-05
tale.,1,5.044136191677175e-06
talent,1,5.044136191677175e-06
talk,1,5.044136191677175e-06
tall,15,7.566204287515763e-05
tamaño,1,5.044136191677175e-06
también.,1,5.044136191677175e-06
tano,1,5.044136191677175e-06
tap,1,5.044136191677175e-06
tapas,1,5.044136191677175e-06
taste,9,4.539722572509458e-05
tastef,1,5.044136191677175e-06
tastefu,1,5.044136191677175e-06
tasteful,4,2.01765447667087e-05
tastefully,30,0.00015132408575031526
tata,1,5.044136191677175e-06
tavern,1,5.044136191677175e-06
tax,1,5.044136191677175e-06
taxes,7,3.530895334174023e-05
taxi,6,3.0264817150063052e-05
taxis,1,5.044136191677175e-06
te,1,5.044136191677175e-06
tech,2,1.008827238335435e-05
teeming,1,5.044136191677175e-06
tele,1,5.044136191677175e-06
television,2,1.008827238335435e-05
tem,1,5.044136191677175e-06
temp,1,5.044136191677175e-06
tempera,1,5.044136191677175e-06
temple,1,5.044136191677175e-06
temporarily,5,2.5220680958385876e-05
temporary,3,1.5132408575031526e-05
temprepetice,2,1.008827238335435e-05
tempurpe,1,5.044136191677175e-06
tempurpedic,2,1.008827238335435e-05
ten,7,3.530895334174023e-05
ten-foot,1,5.044136191677175e-06
tends,1,5.044136191677175e-06
teneme,1,5.044136191677175e-06
tenement,2,1.008827238335435e-05
tenemos,2,1.008827238335435e-05
tenth,1,5.044136191677175e-06
ter,6,3.0264817150063052e-05
teri,1,5.044136191677175e-06
term,31,0.00015636822194199244
term/possible,1,5.044136191677175e-06
terminal,1,5.044136191677175e-06
terms,4,2.01765447667087e-05
terr,1,5.044136191677175e-06
terra,2,1.008827238335435e-05
terrac,2,1.008827238335435e-05
terrace,33,0.0001664564943253468
terre,4,2.01765447667087e-05
terrific,3,1.5132408575031526e-05
tesoros,1,5.044136191677175e-06
test,3,1.5132408575031526e-05
test-driven,1,5.044136191677175e-06
text,2,1.008827238335435e-05
th,263,0.0013266078184110972
tha,11,5.5485498108448925e-05
thai,1,5.044136191677175e-06
thank,22,0.00011097099621689785
thank-you,1,5.044136191677175e-06
thanks,19,9.583858764186633e-05
thanksgiving,4,2.01765447667087e-05
thats,7,3.530895334174023e-05
theater,3,1.5132408575031526e-05
theaters,2,1.008827238335435e-05
theme,4,2.01765447667087e-05
themed,6,3.0264817150063052e-05
themselve,1,5.044136191677175e-06
then,11,5.5485498108448925e-05
thequeenscornerlot,1,5.044136191677175e-06
ther,1,5.044136191677175e-06
therapeutic,1,5.044136191677175e-06
therapy,2,1.008827238335435e-05
there,50,0.00025220680958385876
theres,4,2.01765447667087e-05
thi,32,0.0001614123581336696
thin,1,5.044136191677175e-06
thing,5,2.5220680958385876e-05
things,40,0.000201765447667087
think,3,1.5132408575031526e-05
thinker,2,1.008827238335435e-05
thinking,2,1.008827238335435e-05
thinks,1,5.044136191677175e-06
thir,2,1.008827238335435e-05
third,37,0.00018663303909205548
third-floor,1,5.044136191677175e-06
thirki,1,5.044136191677175e-06
tho,2,1.008827238335435e-05
thomas,1,5.044136191677175e-06
thoroug,1,5.044136191677175e-06
thoroughl,1,5.044136191677175e-06
thoroughly,10,5.044136191677175e-05
thoroughly.,1,5.044136191677175e-06
thoroughlythe,1,5.044136191677175e-06
thoug,2,1.008827238335435e-05
thought,1,5.044136191677175e-06
thoughtfully,8,4.03530895334174e-05
thousand,1,5.044136191677175e-06
thr,1,5.044136191677175e-06
thre,4,2.01765447667087e-05
three-,1,5.044136191677175e-06
three-bedroom,17,8.575031525851197e-05
three-floor,1,5.044136191677175e-06
three-s,2,1.008827238335435e-05
three-story,6,3.0264817150063052e-05
threshold,1,5.044136191677175e-06
thrill,1,5.044136191677175e-06
thrilled,12,6.0529634300126105e-05
thriv,1,5.044136191677175e-06
thriving,3,1.5132408575031526e-05
thro,3,1.5132408575031526e-05
throgs,1,5.044136191677175e-06
throug,1,5.044136191677175e-06
throw,1,5.044136191677175e-06
throwback,1,5.044136191677175e-06
thru,9,4.539722572509458e-05
ti,13,6.557377049180328e-05
tiara,1,5.044136191677175e-06
tidy,9,4.539722572509458e-05
tiemann,1,5.044136191677175e-06
tiempo,1,5.044136191677175e-06
tiene,4,2.01765447667087e-05
tiffany,2,1.008827238335435e-05
tight,1,5.044136191677175e-06
tile,1,5.044136191677175e-06
till,3,1.5132408575031526e-05
tim,4,2.01765447667087e-05
timber,1,5.044136191677175e-06
time,76,0.00038335435056746533
timele,1,5.044136191677175e-06
timeless,99,0.0004993694829760404
timer,1,5.044136191677175e-06
times,111,0.0005598991172761664
timeshare,1,5.044136191677175e-06
tin,2,1.008827238335435e-05
tiny,11,5.5485498108448925e-05
tip,2,1.008827238335435e-05
title,1,5.044136191677175e-06
toda,1,5.044136191677175e-06
todd,1,5.044136191677175e-06
todo,4,2.01765447667087e-05
toge,1,5.044136191677175e-06
together,4,2.01765447667087e-05
toil,1,5.044136191677175e-06
toile,1,5.044136191677175e-06
toilet,2,1.008827238335435e-05
tom,1,5.044136191677175e-06
tomorrow,2,1.008827238335435e-05
tompkins,10,5.044136191677175e-05
ton,9,4.539722572509458e-05
tonalli,1,5.044136191677175e-06
tones,1,5.044136191677175e-06
tonic,1,5.044136191677175e-06
tons,38,0.00019167717528373267
too,6,3.0264817150063052e-05
too.,1,5.044136191677175e-06
toothbrush,3,1.5132408575031526e-05
top,196,0.0009886506935687263
top-fl,1,5.044136191677175e-06
top-floo,1,5.044136191677175e-06
top-floor,16,8.07061790668348e-05
top-level,1,5.044136191677175e-06
topp,1,5.044136191677175e-06
topper,1,5.044136191677175e-06
torre,2,1.008827238335435e-05
total,10,5.044136191677175e-05
totally,12,6.0529634300126105e-05
totalmente,1,5.044136191677175e-06
tou,1,5.044136191677175e-06
touch,9,4.539722572509458e-05
touche,1,5.044136191677175e-06
touches,2,1.008827238335435e-05
tough,3,1.5132408575031526e-05
tour,6,3.0264817150063052e-05
touri,1,5.044136191677175e-06
touring,1,5.044136191677175e-06
touris,1,5.044136191677175e-06
tourism,1,5.044136191677175e-06
tourist,11,5.5485498108448925e-05
tourists,7,3.530895334174023e-05
tout,1,5.044136191677175e-06
touts,1,5.044136191677175e-06
tow,6,3.0264817150063052e-05
towards,1,5.044136191677175e-06
towels,1,5.044136191677175e-06
tower,5,2.5220680958385876e-05
town,51,0.00025725094577553595
town-home,1,5.044136191677175e-06
townh,3,1.5132408575031526e-05
townho,9,4.539722572509458e-05
townhome,13,6.557377049180328e-05
townhome.,1,5.044136191677175e-06
townhou,3,1.5132408575031526e-05
townhous,10,5.044136191677175e-05
townhouse,215,0.0010844892812105927
townhouse.,2,1.008827238335435e-05
townhouse109,1,5.044136191677175e-06
toy,1,5.044136191677175e-06
tr,27,0.00013619167717528373
tra,21,0.00010592686002522068
trade,3,1.5132408575031526e-05
trader,1,5.044136191677175e-06
tradesm,1,5.044136191677175e-06
tradi,2,1.008827238335435e-05
traditio,1,5.044136191677175e-06
tradition,1,5.044136191677175e-06
traditional,17,8.575031525851197e-05
trai,22,0.00011097099621689785
trailblazer,1,5.044136191677175e-06
train,186,0.0009382093316519546
train.,1,5.044136191677175e-06
trains,49,0.0002471626733921816
tran,1,5.044136191677175e-06
tranquiday,1,5.044136191677175e-06
tranquil,40,0.000201765447667087
tranquila,2,1.008827238335435e-05
tranquility,3,1.5132408575031526e-05
tranquilo,2,1.008827238335435e-05
trans,1,5.044136191677175e-06
transit,7,3.530895334174023e-05
transitiona,1,5.044136191677175e-06
transp,4,2.01765447667087e-05
transpo,2,1.008827238335435e-05
transpor,1,5.044136191677175e-06
transport,13,6.557377049180328e-05
transporta,2,1.008827238335435e-05
transportat,2,1.008827238335435e-05
transportatio,3,1.5132408575031526e-05
transportation,24,0.00012105926860025221
transportations,1,5.044136191677175e-06
trattoria,2,1.008827238335435e-05
trav,3,1.5132408575031526e-05
trave,1,5.044136191677175e-06
travel,31,0.00015636822194199244
travele,2,1.008827238335435e-05
traveled,2,1.008827238335435e-05
traveler,19,9.583858764186633e-05
travelers,94,0.00047414880201765447
travelers.,2,1.008827238335435e-05
traveli,2,1.008827238335435e-05
travelin,1,5.044136191677175e-06
traveling,43,0.00021689785624211854
traveller,1,5.044136191677175e-06
travellers,2,1.008827238335435e-05
travelling,6,3.0264817150063052e-05
travels,2,1.008827238335435e-05
tre,11,5.5485498108448925e-05
treasure,4,2.01765447667087e-05
treat,4,2.01765447667087e-05
treatment.,1,5.044136191677175e-06
tree,48,0.00024211853720050442
tree-,4,2.01765447667087e-05
tree-fill,2,1.008827238335435e-05
tree-filled,1,5.044136191677175e-06
tree-l,3,1.5132408575031526e-05
tree-li,5,2.5220680958385876e-05
tree-lin,3,1.5132408575031526e-05
tree-line,5,2.5220680958385876e-05
tree-lined,63,0.000317780580075662
treehouse,5,2.5220680958385876e-05
treeli,1,5.044136191677175e-06
treeline,3,1.5132408575031526e-05
treelined,1,5.044136191677175e-06
trees,1,5.044136191677175e-06
trees.the,1,5.044136191677175e-06
treetop,1,5.044136191677175e-06
treetops,1,5.044136191677175e-06
tren,5,2.5220680958385876e-05
trend,3,1.5132408575031526e-05
trendies,1,5.044136191677175e-06
trendiest,16,8.07061790668348e-05
trendy,94,0.00047414880201765447
trene,1,5.044136191677175e-06
tri,2,1.008827238335435e-05
tri-,1,5.044136191677175e-06
tri-level,1,5.044136191677175e-06
trian,1,5.044136191677175e-06
trib,1,5.044136191677175e-06
tribe,11,5.5485498108448925e-05
tribec,1,5.044136191677175e-06
tribeca,21,0.00010592686002522068
tribeca-,1,5.044136191677175e-06
tribeca.,1,5.044136191677175e-06
trip,14,7.061790668348046e-05
tripadvisor,1,5.044136191677175e-06
triple,4,2.01765447667087e-05
triplex,20,0.0001008827238335435
trips,2,1.008827238335435e-05
trolling,1,5.044136191677175e-06
tropical,2,1.008827238335435e-05
tru,4,2.01765447667087e-05
true,124,0.0006254728877679698
true/local,1,5.044136191677175e-06
truely,1,5.044136191677175e-06
truepromotions,1,5.044136191677175e-06
trul,1,5.044136191677175e-06
truly,30,0.00015132408575031526
trusted,23,0.00011601513240857504
try,18,9.079445145018916e-05
trying,4,2.01765447667087e-05
tryon,3,1.5132408575031526e-05
tryp,7,3.530895334174023e-05
